treeID,site,species,status,diameter,age,coring_height,data_source,mort_fact1,mort_fact2,mort_fact_uncertainty,latitude,longitude,reference
X137_RSO_SS,Red_Star-Ozarks,Quercus_rubra,LIVING,18.8,57,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X139_1_D,Flagstaff_139,Pinus_ponderosa,DEAD,49.7,NA,1.3,partial,Bb,NS,4,35.3,-111.42,PinusPonderosa_Kane_2010
X139_1_L,Flagstaff_139,Pinus_ponderosa,LIVING,51.2,NA,1.3,partial,Bb,NS,4,35.3,-111.42,PinusPonderosa_Kane_2010
X139_2_D,Flagstaff_139,Pinus_ponderosa,DEAD,40,NA,1.3,partial,Bb,NS,4,35.3,-111.42,PinusPonderosa_Kane_2010
X139_2_L,Flagstaff_139,Pinus_ponderosa,LIVING,42,NA,1.3,partial,Bb,NS,4,35.3,-111.42,PinusPonderosa_Kane_2010
X139_3_D,Flagstaff_139,Pinus_ponderosa,DEAD,28,NA,1.3,partial,Bb,NS,4,35.3,-111.42,PinusPonderosa_Kane_2010
X139_3_L,Flagstaff_139,Pinus_ponderosa,LIVING,30,NA,1.3,partial,Bb,NS,4,35.3,-111.42,PinusPonderosa_Kane_2010
X139_5_D,Flagstaff_139,Pinus_ponderosa,DEAD,20.7,NA,1.3,partial,Bb,NS,4,35.3,-111.42,PinusPonderosa_Kane_2010
X139_5_L,Flagstaff_139,Pinus_ponderosa,LIVING,20,NA,1.3,partial,Bb,NS,4,35.3,-111.42,PinusPonderosa_Kane_2010
X139_RSO_SS,Red_Star-Ozarks,Quercus_rubra,LIVING,19,74,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X13D_AC,BWM,Abies_concolor,DEAD,21.7,NA,1.3,partial,D,NS,4,35.24,-112.19,AbiesConcolor_Kane&Kolb_2014
X13D_PF,SFP,Pinus_flexilis,DEAD,34,NA,1.3,partial,D,NS,4,35.34,-111.29,PinusFlexilis_Kane&Kolb_2014
X13D_PM,SIT,Pseudotsuga_menziesii,DEAD,14.1,NA,1.3,partial,D,NS,4,33.64,-109.29,PseudotsugaMenziesii_Kane&Kolb_2014
X13D_PT,SFP,Populus_tremuloides,DEAD,17.9,NA,1.3,partial,D,NS,4,33.64,-109.29,PopulusTremuloides_Kane&Kolb_2014
X13L_AC,BWM,Abies_concolor,LIVING,22,NA,1.3,partial,D,NS,4,35.24,-112.19,AbiesConcolor_Kane&Kolb_2014
X13L_PF,SFP,Pinus_flexilis,LIVING,32.74,NA,1.3,partial,D,NS,4,35.34,-111.29,PinusFlexilis_Kane&Kolb_2014
X13L_PM,SIT,Pseudotsuga_menziesii,LIVING,13.71,NA,1.3,partial,D,NS,4,33.64,-109.29,PseudotsugaMenziesii_Kane&Kolb_2014
X13L_PT,SFP,Populus_tremuloides,LIVING,17.59,NA,1.3,partial,D,NS,4,33.64,-109.29,PopulusTremuloides_Kane&Kolb_2014
X14_MFO_SS,Mule_Farm-Ozarks,Quercus_rubra,LIVING,NA,82,1.3,complete,D,Bb,2,35.78,-93.81,QuercusRubra_Haavik_2011
X142_RSO_RT,Red_Star-Ozarks,Quercus_rubra,LIVING,24.5,75,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X143_RSO_RT,Red_Star-Ozarks,Quercus_rubra,LIVING,21.7,70,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X144_RSO_RT,Red_Star-Ozarks,Quercus_rubra,LIVING,22.7,72,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X1442a,Swiss_National_Park_Engadine_Valley,Pinus_mugo,DEAD,NA,187,1,complete,Fungi,NS,4,46.66,10.23,PinusMugo_Cherubini_2002
X145_RSO_RT,Red_Star-Ozarks,Quercus_rubra,LIVING,33.7,98,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X146_RSO_RT,Red_Star-Ozarks,Quercus_rubra,LIVING,25.5,94,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X147_RSO_RT,Red_Star-Ozarks,Quercus_rubra,LIVING,22.3,75,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X148_RSO_RT,Red_Star-Ozarks,Quercus_rubra,LIVING,27.3,74,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X149_RSO_RT,Red_Star-Ozarks,Quercus_rubra,LIVING,NA,73,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X14D_AC,BWM,Abies_concolor,DEAD,22.6,NA,1.3,partial,D,NS,4,35.24,-112.19,AbiesConcolor_Kane&Kolb_2014
X14D_PF,SFP,Pinus_flexilis,DEAD,34,NA,1.3,partial,D,NS,4,35.34,-111.29,PinusFlexilis_Kane&Kolb_2014
X14D_PM,SIT,Pseudotsuga_menziesii,DEAD,14.8,NA,1.3,partial,D,NS,4,33.64,-109.29,PseudotsugaMenziesii_Kane&Kolb_2014
X14D_PT,BWM,Populus_tremuloides,DEAD,18.3,NA,1.3,partial,D,NS,4,35.24,-112.19,PopulusTremuloides_Kane&Kolb_2014
X14L_AC,BWM,Abies_concolor,LIVING,24.17,NA,1.3,partial,D,NS,4,35.24,-112.19,AbiesConcolor_Kane&Kolb_2014
X14L_PF,SFP,Pinus_flexilis,LIVING,33.99,NA,1.3,partial,D,NS,4,35.34,-111.29,PinusFlexilis_Kane&Kolb_2014
X14L_PM,SIT,Pseudotsuga_menziesii,LIVING,13.77,NA,1.3,partial,D,NS,4,33.64,-109.29,PseudotsugaMenziesii_Kane&Kolb_2014
X14L_PT,BWM,Populus_tremuloides,LIVING,17.73,NA,1.3,partial,D,NS,4,35.24,-112.19,PopulusTremuloides_Kane&Kolb_2014
X15_MFO_SS,Mule_Farm-Ozarks,Quercus_rubra,LIVING,NA,77,1.3,complete,D,Bb,2,35.78,-93.81,QuercusRubra_Haavik_2011
X150_RSO_RT,Red_Star-Ozarks,Quercus_rubra,LIVING,22.5,73,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X1505a,Swiss_National_Park_Engadine_Valley,Pinus_mugo,DEAD,NA,179,1,complete,Fungi,NS,4,46.66,10.23,PinusMugo_Cherubini_2002
X152_RSO_RT,Red_Star-Ozarks,Quercus_rubra,LIVING,25.8,70,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X153_RSO_RT,Red_Star-Ozarks,Quercus_rubra,LIVING,28.7,67,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X154_RSO_RT,Red_Star-Ozarks,Quercus_rubra,LIVING,26.9,75,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X155_RSO_RT,Red_Star-Ozarks,Quercus_rubra,LIVING,21.2,77,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X156_RSO_RT,Red_Star-Ozarks,Quercus_rubra,LIVING,28.3,67,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X157_RSO_RT,Red_Star-Ozarks,Quercus_rubra,LIVING,26.3,63,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X158_RSO_RT,Red_Star-Ozarks,Quercus_rubra,LIVING,27.7,NA,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X159_RSO_RT,Red_Star-Ozarks,Quercus_rubra,LIVING,21.5,67,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X15D_AC,BWM,Abies_concolor,DEAD,24.7,NA,1.3,partial,D,NS,4,35.24,-112.19,AbiesConcolor_Kane&Kolb_2014
X15D_PF,SFP,Pinus_flexilis,DEAD,37.3,NA,1.3,partial,D,NS,4,35.34,-111.29,PinusFlexilis_Kane&Kolb_2014
X15D_PM,SFP,Pseudotsuga_menziesii,DEAD,15.1,NA,1.3,partial,D,NS,4,35.34,-111.29,PseudotsugaMenziesii_Kane&Kolb_2014
X15D_PT,SFP,Populus_tremuloides,DEAD,18.5,NA,1.3,partial,D,NS,4,33.64,-109.29,PopulusTremuloides_Kane&Kolb_2014
X15L_AC,BWM,Abies_concolor,LIVING,24.86,NA,1.3,partial,D,NS,4,35.24,-112.19,AbiesConcolor_Kane&Kolb_2014
X15L_PF,SFP,Pinus_flexilis,LIVING,36.68,NA,1.3,partial,D,NS,4,35.34,-111.29,PinusFlexilis_Kane&Kolb_2014
X15L_PM,SFP,Pseudotsuga_menziesii,LIVING,12.84,NA,1.3,partial,D,NS,4,35.34,-111.29,PseudotsugaMenziesii_Kane&Kolb_2014
X15L_PT,SFP,Populus_tremuloides,LIVING,17.67,NA,1.3,partial,D,NS,4,33.64,-109.29,PopulusTremuloides_Kane&Kolb_2014
X16_MFO_SS,Mule_Farm-Ozarks,Quercus_rubra,LIVING,NA,64,1.3,complete,D,Bb,2,35.78,-93.81,QuercusRubra_Haavik_2011
X160_RSO_RT,Red_Star-Ozarks,Quercus_rubra,LIVING,30.4,73,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X161_RSO_RT,Red_Star-Ozarks,Quercus_rubra,LIVING,20.3,74,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X162_RSO_RT,Red_Star-Ozarks,Quercus_rubra,LIVING,35.6,75,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X163_RSO_RT,Red_Star-Ozarks,Quercus_rubra,LIVING,26.4,75,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X164_RSO_RT,Red_Star-Ozarks,Quercus_rubra,LIVING,34.4,76,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X165_RSO_RT,Red_Star-Ozarks,Quercus_rubra,LIVING,45,77,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X166_RSO_RT,Red_Star-Ozarks,Quercus_rubra,LIVING,27,70,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X167_RSO_RT,Red_Star-Ozarks,Quercus_rubra,LIVING,22.8,67,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X168_RSO_RT,Red_Star-Ozarks,Quercus_rubra,LIVING,22.1,77,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X169_RSO_RT,Red_Star-Ozarks,Quercus_rubra,LIVING,18.6,72,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X16D_AC,BWM,Abies_concolor,DEAD,26,NA,1.3,partial,D,NS,4,35.24,-112.19,AbiesConcolor_Kane&Kolb_2014
X16D_PF,SIT,Pinus_flexilis,DEAD,38.6,NA,1.3,partial,D,NS,4,33.64,-109.29,PinusFlexilis_Kane&Kolb_2014
X16D_PM,SIT,Pseudotsuga_menziesii,DEAD,15.2,NA,1.3,partial,D,NS,4,33.64,-109.29,PseudotsugaMenziesii_Kane&Kolb_2014
X16D_PT,SFP,Populus_tremuloides,DEAD,18.5,NA,1.3,partial,D,NS,4,33.64,-109.29,PopulusTremuloides_Kane&Kolb_2014
X16L_AC,BWM,Abies_concolor,LIVING,25.2,NA,1.3,partial,D,NS,4,35.24,-112.19,AbiesConcolor_Kane&Kolb_2014
X16L_PF,SIT,Pinus_flexilis,LIVING,37.24,NA,1.3,partial,D,NS,4,33.64,-109.29,PinusFlexilis_Kane&Kolb_2014
X16L_PM,SIT,Pseudotsuga_menziesii,LIVING,14.74,NA,1.3,partial,D,NS,4,33.64,-109.29,PseudotsugaMenziesii_Kane&Kolb_2014
X16L_PT,SFP,Populus_tremuloides,LIVING,18.39,NA,1.3,partial,D,NS,4,33.64,-109.29,PopulusTremuloides_Kane&Kolb_2014
X17_MFO_SS,Mule_Farm-Ozarks,Quercus_rubra,LIVING,33.6,72,1.3,complete,D,Bb,2,35.78,-93.81,QuercusRubra_Haavik_2011
X170_RSO_RT,Red_Star-Ozarks,Quercus_rubra,LIVING,26.7,NA,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X171_RSO_RT,Red_Star-Ozarks,Quercus_rubra,LIVING,25.1,75,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X172_RSO_RT,Red_Star-Ozarks,Quercus_rubra,LIVING,24.8,85,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X173_RSO_RT,Red_Star-Ozarks,Quercus_rubra,LIVING,31.3,76,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X174_RSO_RT,Red_Star-Ozarks,Quercus_rubra,LIVING,21,72,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X175_RSO_RT,Red_Star-Ozarks,Quercus_rubra,LIVING,17.1,NA,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X176_RSO_NS,Red_Star-Ozarks,Quercus_rubra,LIVING,NA,NA,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X177_RSO_NS,Red_Star-Ozarks,Quercus_rubra,LIVING,NA,NA,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X178_RSO_NS,Red_Star-Ozarks,Quercus_rubra,LIVING,53.6,113,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X17D_AC,BWM,Abies_concolor,DEAD,30.1,NA,1.3,partial,D,NS,4,35.24,-112.19,AbiesConcolor_Kane&Kolb_2014
X17D_PF,SIT,Pinus_flexilis,DEAD,40.4,NA,1.3,partial,D,NS,4,33.64,-109.29,PinusFlexilis_Kane&Kolb_2014
X17D_PM,SIT,Pseudotsuga_menziesii,DEAD,15.8,NA,1.3,partial,D,NS,4,33.64,-109.29,PseudotsugaMenziesii_Kane&Kolb_2014
X17D_PT,SFP,Populus_tremuloides,DEAD,18.6,NA,1.3,partial,D,NS,4,33.64,-109.29,PopulusTremuloides_Kane&Kolb_2014
X17L_AC,BWM,Abies_concolor,LIVING,29.83,NA,1.3,partial,D,NS,4,35.24,-112.19,AbiesConcolor_Kane&Kolb_2014
X17L_PF,SIT,Pinus_flexilis,LIVING,38.75,NA,1.3,partial,D,NS,4,33.64,-109.29,PinusFlexilis_Kane&Kolb_2014
X17L_PM,SIT,Pseudotsuga_menziesii,LIVING,15.03,NA,1.3,partial,D,NS,4,33.64,-109.29,PseudotsugaMenziesii_Kane&Kolb_2014
X17L_PT,SFP,Populus_tremuloides,LIVING,18.15,NA,1.3,partial,D,NS,4,33.64,-109.29,PopulusTremuloides_Kane&Kolb_2014
X18_MFO_SS,Mule_Farm-Ozarks,Quercus_rubra,LIVING,32.3,75,1.3,complete,D,Bb,2,35.78,-93.81,QuercusRubra_Haavik_2011
X180_RSO_NS,Red_Star-Ozarks,Quercus_rubra,LIVING,41,101,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X181_RSO_NS,Red_Star-Ozarks,Quercus_rubra,LIVING,58.3,97,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X182_RSO_NS,Red_Star-Ozarks,Quercus_rubra,LIVING,58.9,104,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X183_RSO_NS,Red_Star-Ozarks,Quercus_rubra,LIVING,NA,102,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X184_RSO_NS,Red_Star-Ozarks,Quercus_rubra,LIVING,NA,104,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X185_RSO_NS,Red_Star-Ozarks,Quercus_rubra,LIVING,40.1,77,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X186_RSO_NS,Red_Star-Ozarks,Quercus_rubra,LIVING,33.6,75,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X187_RSO_NS,Red_Star-Ozarks,Quercus_rubra,LIVING,48.9,91,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X188_RSO_NS,Red_Star-Ozarks,Quercus_rubra,LIVING,NA,NA,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X18D_AC,BWM,Abies_concolor,DEAD,31.6,NA,1.3,partial,D,NS,4,35.24,-112.19,AbiesConcolor_Kane&Kolb_2014
X18D_PF,SFP,Pinus_flexilis,DEAD,43.3,NA,1.3,partial,D,NS,4,35.34,-111.29,PinusFlexilis_Kane&Kolb_2014
X18D_PM,SFP,Pseudotsuga_menziesii,DEAD,16.4,NA,1.3,partial,D,NS,4,35.34,-111.29,PseudotsugaMenziesii_Kane&Kolb_2014
X18D_PT,SFP,Populus_tremuloides,DEAD,18.8,NA,1.3,partial,D,NS,4,33.64,-109.29,PopulusTremuloides_Kane&Kolb_2014
X18L_AC,BWM,Abies_concolor,LIVING,33.11,NA,1.3,partial,D,NS,4,35.24,-112.19,AbiesConcolor_Kane&Kolb_2014
X18L_PF,SFP,Pinus_flexilis,LIVING,40.24,NA,1.3,partial,D,NS,4,35.34,-111.29,PinusFlexilis_Kane&Kolb_2014
X18L_PM,SFP,Pseudotsuga_menziesii,LIVING,15.14,NA,1.3,partial,D,NS,4,35.34,-111.29,PseudotsugaMenziesii_Kane&Kolb_2014
X18L_PT,SFP,Populus_tremuloides,LIVING,18.62,NA,1.3,partial,D,NS,4,33.64,-109.29,PopulusTremuloides_Kane&Kolb_2014
X19_MFO_SS,Mule_Farm-Ozarks,Quercus_rubra,LIVING,46.5,NA,1.3,complete,D,Bb,2,35.78,-93.81,QuercusRubra_Haavik_2011
X191_RSO_NS,Red_Star-Ozarks,Quercus_rubra,LIVING,NA,108,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X192_RSO_NS,Red_Star-Ozarks,Quercus_rubra,LIVING,40.1,106,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X193_RSO_NS,Red_Star-Ozarks,Quercus_rubra,LIVING,20.4,68,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X194_RSO_NS,Red_Star-Ozarks,Quercus_rubra,LIVING,31.3,74,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X195_RSO_NS,Red_Star-Ozarks,Quercus_rubra,LIVING,33.5,75,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X196_RSO_NS,Red_Star-Ozarks,Quercus_rubra,LIVING,25.1,NA,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X197_RSO_NS,Red_Star-Ozarks,Quercus_rubra,LIVING,35,100,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X198_RSO_NS,Red_Star-Ozarks,Quercus_rubra,LIVING,NA,76,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X199_RSO_NS,Red_Star-Ozarks,Quercus_rubra,LIVING,29.2,75,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X19D_AC,BWM,Abies_concolor,DEAD,32.1,NA,1.3,partial,D,NS,4,35.24,-112.19,AbiesConcolor_Kane&Kolb_2014
X19D_PF,SIT,Pinus_flexilis,DEAD,47.7,NA,1.3,partial,D,NS,4,33.64,-109.29,PinusFlexilis_Kane&Kolb_2014
X19D_PM,SFP,Pseudotsuga_menziesii,DEAD,17,NA,1.3,partial,D,NS,4,35.34,-111.29,PseudotsugaMenziesii_Kane&Kolb_2014
X19D_PT,SFP,Populus_tremuloides,DEAD,19.1,NA,1.3,partial,D,NS,4,33.64,-109.29,PopulusTremuloides_Kane&Kolb_2014
X19L_AC,BWM,Abies_concolor,LIVING,32.74,NA,1.3,partial,D,NS,4,35.24,-112.19,AbiesConcolor_Kane&Kolb_2014
X19L_PF,SIT,Pinus_flexilis,LIVING,46.31,NA,1.3,partial,D,NS,4,33.64,-109.29,PinusFlexilis_Kane&Kolb_2014
X19L_PM,SFP,Pseudotsuga_menziesii,LIVING,14.63,NA,1.3,partial,D,NS,4,35.34,-111.29,PseudotsugaMenziesii_Kane&Kolb_2014
X19L_PT,SFP,Populus_tremuloides,LIVING,18.67,NA,1.3,partial,D,NS,4,33.64,-109.29,PopulusTremuloides_Kane&Kolb_2014
X1-A-1_NE,Megantic,Abies_balsamea,LIVING,13.3,38,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X1-A-2_S,Megantic,Abies_balsamea,LIVING,11.5,40,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X1-A-5_S,Megantic,Abies_balsamea,LIVING,3.8,26,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X1-B-1_NE,Megantic,Abies_balsamea,LIVING,23.5,64,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X1-B-3_S,Megantic,Abies_balsamea,LIVING,14.5,43,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X1-C-1_S,Megantic,Abies_balsamea,LIVING,17.2,51,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X1-C-3_NO,Megantic,Abies_balsamea,LIVING,17.2,67,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X1-C-7_SE,Megantic,Abies_balsamea,LIVING,7.2,45,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X1D_AC,BWM,Abies_concolor,DEAD,11.9,NA,1.3,partial,D,NS,4,35.24,-112.19,AbiesConcolor_Kane&Kolb_2014
X1D_PF,SFP,Pinus_flexilis,DEAD,11.7,NA,1.3,partial,D,NS,4,35.34,-111.29,PinusFlexilis_Kane&Kolb_2014
X1D_PM,SIT,Pseudotsuga_menziesii,DEAD,10.7,NA,1.3,partial,D,NS,4,33.64,-109.29,PseudotsugaMenziesii_Kane&Kolb_2014
X1D_PT,BWM,Populus_tremuloides,DEAD,10.8,NA,1.3,partial,D,NS,4,35.24,-112.19,PopulusTremuloides_Kane&Kolb_2014
X1-D-1_S,Megantic,Abies_balsamea,LIVING,13.7,70,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X1-D-2,Megantic,Abies_balsamea,DEAD,13.2,70,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X1-D-3_NE,Megantic,Abies_balsamea,LIVING,3.3,42,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X1-E-1_S,Megantic,Abies_balsamea,LIVING,32,98,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X1-E-2_NE,Megantic,Abies_balsamea,LIVING,24.7,103,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X1-F-3_NO,Megantic,Abies_balsamea,LIVING,23.4,95,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X1L_AC,BWM,Abies_concolor,LIVING,8.75,NA,1.3,partial,D,NS,4,35.24,-112.19,AbiesConcolor_Kane&Kolb_2014
X1L_PF,SFP,Pinus_flexilis,LIVING,12.47,NA,1.3,partial,D,NS,4,35.34,-111.29,PinusFlexilis_Kane&Kolb_2014
X1L_PM,SIT,Pseudotsuga_menziesii,LIVING,8.98,NA,1.3,partial,D,NS,4,33.64,-109.29,PseudotsugaMenziesii_Kane&Kolb_2014
X1L_PT,BWM,Populus_tremuloides,LIVING,9.26,NA,1.3,partial,D,NS,4,35.24,-112.19,PopulusTremuloides_Kane&Kolb_2014
X1SE004,Solano_de_la_Vega_High,Pinus_sylvestris,DEAD,33.2,88,1.3,complete,D,M,3,40.37,-0.7,PinusSylvestris_Sanguesa-Barreda_2013
X1SE012,Solano_de_la_Vega_High,Pinus_sylvestris,DEAD,27.2,79,1.3,complete,D,M,3,40.37,-0.7,PinusSylvestris_Sanguesa-Barreda_2013
X1SE016,Solano_de_la_Vega_High,Pinus_sylvestris,LIVING,15.2,55,1.3,complete,D,M,3,40.37,-0.7,PinusSylvestris_Sanguesa-Barreda_2013
X1SE018,Solano_de_la_Vega_High,Pinus_sylvestris,LIVING,18.3,50,1.3,complete,D,M,3,40.37,-0.7,PinusSylvestris_Sanguesa-Barreda_2013
X1SE020,Solano_de_la_Vega_High,Pinus_sylvestris,LIVING,15.2,57,1.3,complete,D,M,3,40.37,-0.7,PinusSylvestris_Sanguesa-Barreda_2013
X1SE025,Solano_de_la_Vega_High,Pinus_sylvestris,LIVING,24.5,71,1.3,complete,D,M,3,40.37,-0.7,PinusSylvestris_Sanguesa-Barreda_2013
X1SE031,Solano_de_la_Vega_High,Pinus_sylvestris,LIVING,29,84,1.3,complete,D,M,3,40.37,-0.7,PinusSylvestris_Sanguesa-Barreda_2013
X1SE034,Solano_de_la_Vega_High,Pinus_sylvestris,LIVING,27,83,1.3,complete,D,M,3,40.37,-0.7,PinusSylvestris_Sanguesa-Barreda_2013
X1SE035,Solano_de_la_Vega_High,Pinus_sylvestris,LIVING,24.4,61,1.3,complete,D,M,3,40.37,-0.7,PinusSylvestris_Sanguesa-Barreda_2013
X1SE042,Solano_de_la_Vega_High,Pinus_sylvestris,LIVING,23.9,57,1.3,complete,D,M,3,40.37,-0.7,PinusSylvestris_Sanguesa-Barreda_2013
X1SE043,Solano_de_la_Vega_High,Pinus_sylvestris,LIVING,21.4,48,1.3,complete,D,M,3,40.37,-0.7,PinusSylvestris_Sanguesa-Barreda_2013
X1SE048,Solano_de_la_Vega_High,Pinus_sylvestris,LIVING,23.401,63,1.3,complete,D,M,3,40.37,-0.7,PinusSylvestris_Sanguesa-Barreda_2013
X1SE054,Solano_de_la_Vega_High,Pinus_sylvestris,LIVING,25.6,49,1.3,complete,D,M,3,40.37,-0.7,PinusSylvestris_Sanguesa-Barreda_2013
X1SE058,Solano_de_la_Vega_High,Pinus_sylvestris,LIVING,22.5,52,1.3,complete,D,M,3,40.37,-0.7,PinusSylvestris_Sanguesa-Barreda_2013
X1SE060,Solano_de_la_Vega_High,Pinus_sylvestris,LIVING,21.801,66,1.3,complete,D,M,3,40.37,-0.7,PinusSylvestris_Sanguesa-Barreda_2013
X2_MFO_SS,Mule_Farm-Ozarks,Quercus_rubra,LIVING,62.2,NA,1.3,complete,D,Bb,2,35.78,-93.81,QuercusRubra_Haavik_2011
X20_MFO_SS,Mule_Farm-Ozarks,Quercus_rubra,LIVING,45,NA,1.3,complete,D,Bb,2,35.78,-93.81,QuercusRubra_Haavik_2011
X201_RSO_NS,Red_Star-Ozarks,Quercus_rubra,LIVING,32.1,NA,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X202_RSO_NS,Red_Star-Ozarks,Quercus_rubra,LIVING,31.2,78,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X203_RSO_NS,Red_Star-Ozarks,Quercus_rubra,LIVING,26,77,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X204_RSO_NS,Red_Star-Ozarks,Quercus_rubra,LIVING,25.8,76,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
X205_RSO_NS,Red_Star-Ozarks,Quercus_rubra,LIVING,30.4,75,1.3,complete,D,Bb,2,35.88,-93.52,QuercusRubra_Haavik_2011
